A080814 | A130249 | 0.0833333333333333 | 8
A070939 | A034056 | 0.0482758620689655 | 7
A070939 | A050909 | 0.0625 | 7
A070939 | A058952 | 0.0479452054794521 | 7
A070939 | A198309 | 0.0534351145038168 | 7
A070939 | A140675 | 0.0536912751677852 | 7
A070939 | A046308 | 0.0469798657718121 | 7
A070939 | A101859 | 0.0509554140127389 | 7
A070939 | A029742 | 0.0362694300518135 | 7
A070939 | A052223 | 0.0440251572327044 | 7
A070939 | A115421 | 0.0421686746987952 | 7
A070939 | A161395 | 0.0666666666666667 | 7
A070939 | A127957 | 0.0402298850574713 | 7
A070939 | A143226 | 0.0454545454545455 | 7
A070939 | A056524 | 0.0466666666666667 | 7
A070939 | A161581 | 0.0578512396694215 | 7
A070939 | A026081 | 0.0727272727272727 | 7
A070939 | A222716 | 0.0551724137931034 | 7
A070939 | A006038 | 0.0486111111111111 | 7
A070939 | A230095 | 0.04375 | 7
A070939 | A198774 | 0.0472972972972973 | 7
A070939 | A046312 | 0.0476190476190476 | 7
A097170 | A138195 | 0.301075268817204 | 28
A198773 | A091194 | 0.133802816901408 | 18
A198773 | A130255 | 0.0384615384615385 | 6
A198773 | A000523 | 0.0434782608695652 | 6
A198773 | A038567 | 0.119402985074627 | 16
A198773 | A130260 | 0.0445859872611465 | 6
A198773 | A003056 | 0.0948905109489051 | 12
A198773 | A029837 | 0.0496894409937888 | 7
A198773 | A004001 | 0.320610687022901 | 42
A198773 | A040000 | 0.0124223602484472 | 2
A198773 | A156077 | 0.287878787878788 | 38
A198773 | A138194 | 0.089041095890411 | 13
A198773 | A004526 | 0.284615384615385 | 36
A198773 | A130259 | 0.0382165605095541 | 5
A198773 | A103586 | 0.0448717948717949 | 7
A198773 | A005041 | 0.134328358208955 | 18
A198773 | A110654 | 0.295454545454545 | 38
A198773 | A001462 | 0.135714285714286 | 19
A198773 | A099802 | 0.261538461538462 | 34
A198773 | A115384 | 0.295454545454545 | 38
A198773 | A074286 | 0.285714285714286 | 35
A198773 | A002265 | 0.147058823529412 | 19
A198773 | A206244 | 0.0563380281690141 | 8
A198773 | A072000 | 0.203007518796992 | 26
A198773 | A036234 | 0.158730158730159 | 20
A198773 | A132090 | 0.062111801242236 | 9
A198773 | A048766 | 0.031055900621118 | 4
A198773 | A002266 | 0.122302158273381 | 16
A198773 | A008619 | 0.290076335877863 | 38
A198773 | A000194 | 0.0649350649350649 | 10
A198773 | A055642 | 0.0185185185185185 | 3
A001566 | A040000 | 0.0265486725663717 | 2
A055469 | A113311 | 0.0266666666666667 | 4
A014642 | A130255 | 0.0486111111111111 | 6
A014642 | A040000 | 0.0201342281879195 | 2
A014642 | A103586 | 0.0625 | 7
A014642 | A055642 | 0.0266666666666667 | 3
A008861 | A057716 | 0.735294117647059 | 74
A007917 | A141468 | 0.531914893617021 | 73
A177342 | A130249 | 0.0714285714285714 | 8
A177342 | A130256 | 0.0571428571428571 | 7
A022388 | A040000 | 0.0141843971631206 | 2
A022388 | A130259 | 0.0510948905109489 | 5
A022388 | A048766 | 0.0354609929078014 | 4
A022388 | A055642 | 0.0211267605633803 | 3
A008862 | A057716 | 0.735294117647059 | 74
A026387 | A113311 | 0.031496062992126 | 4
A027697 | A113311 | 0.0239520958083832 | 4
A002646 | A091194 | 0.15702479338843 | 18
A002646 | A130255 | 0.0444444444444444 | 6
A002646 | A000523 | 0.05 | 6
A002646 | A038567 | 0.141592920353982 | 16
A002646 | A130260 | 0.0514705882352941 | 6
A002646 | A003056 | 0.112068965517241 | 12
A002646 | A029837 | 0.0571428571428571 | 7
A002646 | A040000 | 0.0142857142857143 | 2
A002646 | A156077 | 0.342342342342342 | 38
A002646 | A138194 | 0.104 | 13
A002646 | A004526 | 0.339449541284404 | 36
A002646 | A130259 | 0.0441176470588235 | 5
A002646 | A103586 | 0.0518518518518519 | 7
A002646 | A005041 | 0.15929203539823 | 18
A002646 | A110654 | 0.351351351351351 | 38
A002646 | A001462 | 0.159663865546218 | 19
A002646 | A099802 | 0.311926605504587 | 34
A002646 | A115384 | 0.351351351351351 | 38
A002646 | A074286 | 0.342857142857143 | 35
A002646 | A002265 | 0.173913043478261 | 19
A002646 | A206244 | 0.0661157024793388 | 8
A002646 | A072000 | 0.241071428571429 | 26
A002646 | A036234 | 0.19047619047619 | 20
A002646 | A132090 | 0.0714285714285714 | 9
A002646 | A048766 | 0.0357142857142857 | 4
A002646 | A002266 | 0.14406779661017 | 16
A002646 | A008619 | 0.345454545454545 | 38
A002646 | A000194 | 0.075187969924812 | 10
A002646 | A055642 | 0.0212765957446809 | 3
A059988 | A130255 | 0.0619469026548673 | 6
A059988 | A038567 | 0.186813186813187 | 16
A059988 | A004001 | 0.488636363636364 | 42
A059988 | A040000 | 0.0254237288135593 | 2
A059988 | A156077 | 0.438202247191011 | 38
A059988 | A138194 | 0.135922330097087 | 13
A059988 | A103586 | 0.0707964601769911 | 7
A059988 | A005041 | 0.208791208791209 | 18
A059988 | A156253 | 0.586206896551724 | 50
A059988 | A001462 | 0.206185567010309 | 19
A059988 | A099802 | 0.402298850574713 | 34
A059988 | A000027 | 0.866666666666667 | 77
A059988 | A206244 | 0.0909090909090909 | 8
A059988 | A036234 | 0.253012048192771 | 20
A059988 | A008619 | 0.443181818181818 | 38
A059988 | A000194 | 0.0990990990990991 | 10
A059988 | A055642 | 0.0336134453781513 | 3
A002425 | A130249 | 0.0756302521008403 | 8
A002425 | A130256 | 0.0672268907563025 | 7
A069276 | A091194 | 0.163793103448276 | 18
A069276 | A130255 | 0.0461538461538462 | 6
A069276 | A000523 | 0.0518518518518519 | 6
A069276 | A038567 | 0.148148148148148 | 16
A069276 | A130260 | 0.0534351145038168 | 6
A069276 | A003056 | 0.117117117117117 | 12
A069276 | A029837 | 0.0592592592592593 | 7
A069276 | A004001 | 0.4 | 42
A069276 | A040000 | 0.0148148148148148 | 2
A069276 | A156077 | 0.358490566037736 | 38
A069276 | A138194 | 0.108333333333333 | 13
A069276 | A004526 | 0.355769230769231 | 36
A069276 | A130259 | 0.0458015267175573 | 5
A069276 | A103586 | 0.0538461538461538 | 7
A069276 | A005041 | 0.166666666666667 | 18
A069276 | A110654 | 0.367924528301887 | 38
A069276 | A156253 | 0.480769230769231 | 50
A069276 | A001477 | 0.722222222222222 | 77
A069276 | A001462 | 0.166666666666667 | 19
A069276 | A099802 | 0.326923076923077 | 34
A069276 | A115384 | 0.367924528301887 | 38
A069276 | A074286 | 0.36 | 35
A069276 | A002265 | 0.181818181818182 | 19
A069276 | A000027 | 0.719626168224299 | 77
A069276 | A206244 | 0.0689655172413793 | 8
A069276 | A072000 | 0.252336448598131 | 26
A069276 | A036234 | 0.2 | 20
A069276 | A132090 | 0.0740740740740741 | 9
A069276 | A048766 | 0.037037037037037 | 4
A069276 | A002266 | 0.150442477876106 | 16
A069276 | A008619 | 0.361904761904762 | 38
A069276 | A000194 | 0.078125 | 10
A069276 | A055642 | 0.0220588235294118 | 3
A017197 | A040000 | 0.0188679245283019 | 2
A006880 | A040000 | 0.0227272727272727 | 2
A006880 | A055642 | 0.037593984962406 | 3
A091194 | A096954 | 0.204301075268817 | 18
A091194 | A025320 | 0.163793103448276 | 18
A091194 | A069279 | 0.171171171171171 | 18
A091194 | A069280 | 0.171171171171171 | 18
A091194 | A046306 | 0.140740740740741 | 18
A091194 | A069275 | 0.162393162393162 | 18
A091194 | A181792 | 0.135714285714286 | 18
A091194 | A244019 | 0.133802816901408 | 18
A091194 | A069273 | 0.158333333333333 | 18
A091194 | A069277 | 0.163793103448276 | 18
A091194 | A120359 | 0.177570093457944 | 18
A091194 | A118886 | 0.133802816901408 | 18
A091194 | A120349 | 0.174311926605505 | 18
A091194 | A006601 | 0.15702479338843 | 18
A091194 | A099011 | 0.153225806451613 | 18
A091194 | A023691 | 0.154471544715447 | 18
A091194 | A023690 | 0.147286821705426 | 18
A091194 | A204189 | 0.169642857142857 | 18
A091194 | A157888 | 0.155737704918033 | 18
A091194 | A069272 | 0.158333333333333 | 18
A091194 | A014313 | 0.135714285714286 | 18
A091194 | A118882 | 0.13768115942029 | 18
A091194 | A178635 | 0.193877551020408 | 18
A091194 | A069281 | 0.172727272727273 | 18
A091194 | A101619 | 0.208791208791209 | 18
A091194 | A045897 | 0.146153846153846 | 18
A091194 | A198775 | 0.150793650793651 | 18
A091194 | A157909 | 0.155737704918033 | 18
A091194 | A046308 | 0.146153846153846 | 18
A091194 | A115421 | 0.129251700680272 | 18
A091194 | A143226 | 0.140740740740741 | 18
A091194 | A161581 | 0.186274509803922 | 18
A091194 | A006038 | 0.152 | 18
A091194 | A198774 | 0.147286821705426 | 18
A091194 | A046312 | 0.1484375 | 18
A130250 | A138463 | 0.0892857142857143 | 9
A130250 | A077444 | 0.0826446280991736 | 9
A130250 | A104272 | 0.0645161290322581 | 9
A130250 | A034049 | 0.0645161290322581 | 9
A130250 | A088615 | 0.087719298245614 | 9
A130250 | A052216 | 0.0740740740740741 | 9
A130250 | A092798 | 0.0934579439252336 | 9
A130250 | A004121 | 0.0869565217391304 | 9
A130250 | A004122 | 0.0847457627118644 | 9
A097486 | A040000 | 0.0254237288135593 | 2
A001358 | A100959 | 0.793893129770992 | 104
A001358 | A040000 | 0.0120481927710843 | 2
A001358 | A055642 | 0.0239520958083832 | 3
A048109 | A130255 | 0.0392156862745098 | 6
A048109 | A000523 | 0.0443037974683544 | 6
A048109 | A130260 | 0.0454545454545455 | 6
A048109 | A029837 | 0.0569620253164557 | 7
A048109 | A040000 | 0.0126582278481013 | 2
A048109 | A130259 | 0.038961038961039 | 5
A048109 | A103586 | 0.0522875816993464 | 7
A048109 | A048766 | 0.0316455696202532 | 4
A048109 | A055642 | 0.0188679245283019 | 3
A006600 | A130256 | 0.0652173913043478 | 7
A140353 | A130255 | 0.0377358490566038 | 6
A140353 | A000523 | 0.0426829268292683 | 6
A140353 | A130260 | 0.04375 | 6
A140353 | A029837 | 0.0487804878048781 | 7
A140353 | A040000 | 0.0121951219512195 | 2
A140353 | A130259 | 0.0375 | 5
A140353 | A103586 | 0.0440251572327044 | 7
A140353 | A206244 | 0.0551724137931034 | 8
A140353 | A132090 | 0.0609756097560976 | 9
A140353 | A048766 | 0.0304878048780488 | 4
A140353 | A000194 | 0.0700636942675159 | 10
A140353 | A055642 | 0.0181818181818182 | 3
A063992 | A040000 | 0.0167597765363128 | 2
A002280 | A040000 | 0.024390243902439 | 2
A002280 | A055642 | 0.032258064516129 | 3
A096954 | A130255 | 0.0560747663551402 | 6
A096954 | A000523 | 0.0625 | 6
A096954 | A038567 | 0.188235294117647 | 16
A096954 | A130260 | 0.0648148148148148 | 6
A096954 | A003056 | 0.147727272727273 | 12
A096954 | A029837 | 0.0714285714285714 | 7
A096954 | A004001 | 0.51219512195122 | 42
A096954 | A040000 | 0.0178571428571429 | 2
A096954 | A156077 | 0.457831325301205 | 38
A096954 | A138194 | 0.134020618556701 | 13
A096954 | A004526 | 0.45679012345679 | 36
A096954 | A130259 | 0.0555555555555556 | 5
A096954 | A103586 | 0.0654205607476635 | 7
A096954 | A005041 | 0.211764705882353 | 18
A096954 | A110654 | 0.469879518072289 | 38
A096954 | A156253 | 0.617283950617284 | 50
A096954 | A001477 | 0.917647058823529 | 77
A096954 | A001462 | 0.208791208791209 | 19
A096954 | A099802 | 0.419753086419753 | 34
A096954 | A115384 | 0.469879518072289 | 38
A096954 | A074286 | 0.467532467532468 | 35
A096954 | A002265 | 0.229885057471264 | 19
A096954 | A000027 | 0.916666666666667 | 77
A096954 | A206244 | 0.0860215053763441 | 8
A096954 | A072000 | 0.321428571428571 | 26
A096954 | A036234 | 0.25974025974026 | 20
A096954 | A132090 | 0.0892857142857143 | 9
A096954 | A048766 | 0.0446428571428571 | 4
A096954 | A002266 | 0.188888888888889 | 16
A096954 | A008619 | 0.463414634146341 | 38
A096954 | A000194 | 0.0952380952380952 | 10
A096954 | A055642 | 0.0265486725663717 | 3
A002458 | A130249 | 0.075 | 8
A002458 | A130256 | 0.0666666666666667 | 7
A008578 | A002808 | 0.723577235772358 | 88
A008791 | A020725 | 0.844444444444444 | 75
A130255 | A179084 | 0.0379746835443038 | 6
A130255 | A056119 | 0.0529801324503311 | 6
A130255 | A025320 | 0.0461538461538462 | 6
A130255 | A069279 | 0.048 | 6
A130255 | A002089 | 0.0483870967741935 | 6
A130255 | A085104 | 0.0486111111111111 | 6
A130255 | A069280 | 0.048 | 6
A130255 | A046306 | 0.0402684563758389 | 6
A130255 | A069275 | 0.0458015267175573 | 6
A130255 | A181792 | 0.038961038961039 | 6
A130255 | A144314 | 0.05 | 6
A130255 | A244019 | 0.0384615384615385 | 6
A130255 | A175225 | 0.0379746835443038 | 6
A130255 | A058948 | 0.0425531914893617 | 6
A130255 | A030078 | 0.0447761194029851 | 6
A130255 | A075412 | 0.0619469026548673 | 6
A130255 | A005277 | 0.038961038961039 | 6
A130255 | A069273 | 0.0447761194029851 | 6
A130255 | A069277 | 0.0461538461538462 | 6
A130255 | A058945 | 0.0410958904109589 | 6
A130255 | A050536 | 0.0560747663551402 | 6
A130255 | A088165 | 0.0648148148148148 | 6
A130255 | A120359 | 0.0495867768595041 | 6
A130255 | A052762 | 0.0518518518518519 | 6
A130255 | A118886 | 0.0384615384615385 | 6
A130255 | A058946 | 0.0405405405405405 | 6
A130255 | A120349 | 0.0487804878048781 | 6
A130255 | A051062 | 0.0392156862745098 | 6
A130255 | A034048 | 0.0443037974683544 | 6
A130255 | A138511 | 0.0363636363636364 | 6
A130255 | A198307 | 0.047244094488189 | 6
A130255 | A006601 | 0.0444444444444444 | 6
A130255 | A058950 | 0.0431654676258993 | 6
A130255 | A058944 | 0.0441176470588235 | 6
A130255 | A198306 | 0.0546875 | 6
A130255 | A139049 | 0.0379746835443038 | 6
A130255 | A099011 | 0.0434782608695652 | 6
A130255 | A023691 | 0.0437956204379562 | 6
A130255 | A002042 | 0.0564516129032258 | 6
A130255 | A089995 | 0.0379746835443038 | 6
A130255 | A075415 | 0.0619469026548673 | 6
A130255 | A023690 | 0.041958041958042 | 6
A130255 | A133766 | 0.0458015267175573 | 6
A130255 | A175224 | 0.0379746835443038 | 6
A130255 | A204189 | 0.0476190476190476 | 6
A130255 | A157888 | 0.0441176470588235 | 6
A130255 | A067295 | 0.0491803278688525 | 6
A130255 | A069272 | 0.0447761194029851 | 6
A130255 | A014313 | 0.038961038961039 | 6
A130255 | A118882 | 0.0394736842105263 | 6
A130255 | A178635 | 0.0535714285714286 | 6
A130255 | A058947 | 0.048 | 6
A130255 | A175222 | 0.0443037974683544 | 6
A130255 | A069281 | 0.0483870967741935 | 6
A130255 | A033996 | 0.0479452054794521 | 6
A130255 | A140674 | 0.0486111111111111 | 6
A130255 | A017641 | 0.0392156862745098 | 6
A130255 | A144312 | 0.049645390070922 | 6
A130255 | A101619 | 0.0571428571428571 | 6
A130255 | A034054 | 0.053030303030303 | 6
A130255 | A157910 | 0.0428571428571429 | 6
A130255 | A058949 | 0.0451127819548872 | 6
A130255 | A002283 | 0.0583333333333333 | 6
A130255 | A117293 | 0.055045871559633 | 6
A130255 | A099814 | 0.0598290598290598 | 6
A130255 | A045897 | 0.0416666666666667 | 6
A130255 | A143224 | 0.0460526315789474 | 6
A130255 | A198775 | 0.0428571428571429 | 6
A130255 | A151542 | 0.0469798657718121 | 6
A130255 | A014612 | 0.0382165605095541 | 6
A130255 | A134334 | 0.037037037037037 | 6
A130255 | A110745 | 0.0413793103448276 | 6
A130255 | A071336 | 0.04 | 6
A130255 | A157909 | 0.0441176470588235 | 6
A130255 | A014613 | 0.038961038961039 | 6
A130255 | A049598 | 0.0486111111111111 | 6
A130255 | A034056 | 0.0428571428571429 | 6
A130255 | A050909 | 0.0560747663551402 | 6
A130255 | A058952 | 0.0425531914893617 | 6
A130255 | A198309 | 0.0476190476190476 | 6
A130255 | A140675 | 0.0486111111111111 | 6
A130255 | A050548 | 0.0648148148148148 | 6
A130255 | A046308 | 0.0416666666666667 | 6
A130255 | A101859 | 0.0460526315789474 | 6
A130255 | A029742 | 0.0319148936170213 | 6
A130255 | A052223 | 0.038961038961039 | 6
A130255 | A115421 | 0.0372670807453416 | 6
A130255 | A161395 | 0.0608695652173913 | 6
A130255 | A127957 | 0.0355029585798817 | 6
A130255 | A143226 | 0.0402684563758389 | 6
A130255 | A056524 | 0.0413793103448276 | 6
A130255 | A161581 | 0.0517241379310345 | 6
A130255 | A026081 | 0.0666666666666667 | 6
A130255 | A222716 | 0.05 | 6
A130255 | A006038 | 0.0431654676258993 | 6
A130255 | A230095 | 0.0387096774193548 | 6
A130255 | A198774 | 0.041958041958042 | 6
A130255 | A046312 | 0.0422535211267606 | 6
A179084 | A000523 | 0.0429447852760736 | 6
A179084 | A130260 | 0.0440251572327044 | 6
A179084 | A029837 | 0.049079754601227 | 7
A179084 | A040000 | 0.0122699386503067 | 2
A179084 | A130259 | 0.0377358490566038 | 5
A179084 | A103586 | 0.0443037974683544 | 7
A179084 | A206244 | 0.0555555555555556 | 8
A179084 | A132090 | 0.0613496932515337 | 9
A179084 | A048766 | 0.0306748466257669 | 4
A179084 | A000194 | 0.0705128205128205 | 10
A179084 | A055642 | 0.0182926829268293 | 3
A056119 | A040000 | 0.0192307692307692 | 2
A056119 | A055642 | 0.0254777070063694 | 3
A000668 | A040000 | 0.0256410256410256 | 2
A216371 | A040000 | 0.0186335403726708 | 2
A001690 | A040000 | 0.0114942528735632 | 2
A001690 | A055642 | 0.0228571428571429 | 3
A014980 | A040000 | 0.0172413793103448 | 2
A014980 | A048766 | 0.0517241379310345 | 4
A014980 | A055642 | 0.0256410256410256 | 3
A066408 | A113311 | 0.0381679389312977 | 4
A058365 | A130249 | 0.0657894736842105 | 8
A058365 | A130256 | 0.0526315789473684 | 7
A084232 | A020725 | 0.852272727272727 | 75
A084232 | A130249 | 0.0782608695652174 | 8
A084232 | A130256 | 0.0695652173913043 | 7
A042948 | A042964 | 0.915966386554622 | 108
A190718 | A145397 | 0.629032258064516 | 78
A226229 | A040000 | 0.01875 | 2
A131865 | A130249 | 0.076271186440678 | 8
A131865 | A130256 | 0.0677966101694915 | 7
A002113 | A029742 | 0.724832214765101 | 107
A020701 | A040000 | 0.020979020979021 | 2
A135652 | A130249 | 0.0841121495327103 | 8
A135652 | A130256 | 0.0747663551401869 | 7
A025320 | A000523 | 0.0518518518518519 | 6
A025320 | A038567 | 0.148148148148148 | 16
A025320 | A130260 | 0.0534351145038168 | 6
A025320 | A003056 | 0.117117117117117 | 12
A025320 | A029837 | 0.0592592592592593 | 7
A025320 | A004001 | 0.4 | 42
A025320 | A040000 | 0.0148148148148148 | 2
A025320 | A156077 | 0.358490566037736 | 38
A025320 | A138194 | 0.108333333333333 | 13
A025320 | A004526 | 0.355769230769231 | 36
A025320 | A130259 | 0.0458015267175573 | 5
A025320 | A103586 | 0.0538461538461538 | 7
A025320 | A005041 | 0.166666666666667 | 18
A025320 | A110654 | 0.367924528301887 | 38
A025320 | A156253 | 0.480769230769231 | 50
A025320 | A001477 | 0.722222222222222 | 77
A025320 | A001462 | 0.166666666666667 | 19
A025320 | A099802 | 0.326923076923077 | 34
A025320 | A115384 | 0.367924528301887 | 38
A025320 | A074286 | 0.36 | 35
A025320 | A002265 | 0.181818181818182 | 19
A025320 | A000027 | 0.719626168224299 | 77
A025320 | A206244 | 0.0689655172413793 | 8
A025320 | A072000 | 0.252336448598131 | 26
A025320 | A036234 | 0.2 | 20
A025320 | A132090 | 0.0740740740740741 | 9
A025320 | A048766 | 0.037037037037037 | 4
A025320 | A002266 | 0.150442477876106 | 16
A025320 | A008619 | 0.361904761904762 | 38
A025320 | A000194 | 0.078125 | 10
A025320 | A055642 | 0.0220588235294118 | 3
A138463 | A130253 | 0.0810810810810811 | 9
A138463 | A113311 | 0.0344827586206897 | 4
A069279 | A000523 | 0.0538461538461538 | 6
A069279 | A038567 | 0.155339805825243 | 16
A069279 | A130260 | 0.0555555555555556 | 6
A069279 | A003056 | 0.122641509433962 | 12
A069279 | A029837 | 0.0615384615384615 | 7
A069279 | A004001 | 0.42 | 42
A069279 | A040000 | 0.0153846153846154 | 2
A069279 | A156077 | 0.376237623762376 | 38
A069279 | A138194 | 0.11304347826087 | 13
A069279 | A004526 | 0.373737373737374 | 36
A069279 | A130259 | 0.0476190476190476 | 5
A069279 | A103586 | 0.056 | 7
A069279 | A005041 | 0.174757281553398 | 18
A069279 | A110654 | 0.386138613861386 | 38
A069279 | A156253 | 0.505050505050505 | 50
A069279 | A001477 | 0.757281553398058 | 77
A069279 | A001462 | 0.174311926605505 | 19
A069279 | A099802 | 0.343434343434343 | 34
A069279 | A115384 | 0.386138613861386 | 38
A069279 | A074286 | 0.378947368421053 | 35
A069279 | A002265 | 0.19047619047619 | 19
A069279 | A000027 | 0.754901960784314 | 77
A069279 | A206244 | 0.0720720720720721 | 8
A069279 | A072000 | 0.264705882352941 | 26
A069279 | A036234 | 0.210526315789474 | 20
A069279 | A132090 | 0.0769230769230769 | 9
A069279 | A048766 | 0.0384615384615385 | 4
A069279 | A002266 | 0.157407407407407 | 16
A069279 | A008619 | 0.38 | 38
A069279 | A000194 | 0.0813008130081301 | 10
A069279 | A055642 | 0.0229007633587786 | 3
A059377 | A130249 | 0.0671641791044776 | 8
A059377 | A130256 | 0.0597014925373134 | 7
A049670 | A020725 | 0.844444444444444 | 75
A068772 | A130249 | 0.076271186440678 | 8
A068772 | A130256 | 0.0677966101694915 | 7
A078906 | A020725 | 0.852272727272727 | 75
A078906 | A130249 | 0.0782608695652174 | 8
A078906 | A130256 | 0.0695652173913043 | 7
A220477 | A113311 | 0.0408163265306122 | 4
A047566 | A040000 | 0.0125786163522013 | 2
A047566 | A055642 | 0.025 | 3
A000523 | A002089 | 0.0542635658914729 | 6
A000523 | A085104 | 0.0536912751677852 | 6
A000523 | A069280 | 0.0538461538461538 | 6
A000523 | A046306 | 0.0454545454545455 | 6
A000523 | A069275 | 0.0514705882352941 | 6
A000523 | A181792 | 0.0440251572327044 | 6
A000523 | A244019 | 0.0434782608695652 | 6
A000523 | A175225 | 0.0429447852760736 | 6
A000523 | A058948 | 0.0479452054794521 | 6
A000523 | A030078 | 0.0503597122302158 | 6
A000523 | A005277 | 0.0440251572327044 | 6
A000523 | A069273 | 0.0503597122302158 | 6
A000523 | A069277 | 0.0518518518518519 | 6
A000523 | A058945 | 0.0463576158940397 | 6
A000523 | A050536 | 0.0625 | 6
A000523 | A088165 | 0.0707964601769911 | 6
A000523 | A120359 | 0.0555555555555556 | 6
A000523 | A118886 | 0.0434782608695652 | 6
A000523 | A058946 | 0.0457516339869281 | 6
A000523 | A120349 | 0.0546875 | 6
A000523 | A051062 | 0.0443037974683544 | 6
A000523 | A138511 | 0.0411764705882353 | 6
A000523 | A198307 | 0.053030303030303 | 6
A000523 | A006601 | 0.05 | 6
A000523 | A058950 | 0.0486111111111111 | 6
A000523 | A058944 | 0.049645390070922 | 6
A000523 | A198306 | 0.0601503759398496 | 6
A000523 | A139049 | 0.0429447852760736 | 6
A000523 | A099011 | 0.048951048951049 | 6
A000523 | A023691 | 0.0492957746478873 | 6
A000523 | A002042 | 0.062015503875969 | 6
A000523 | A089995 | 0.0429447852760736 | 6
A000523 | A023690 | 0.0472972972972973 | 6
A000523 | A133766 | 0.0514705882352941 | 6
A000523 | A175224 | 0.0429447852760736 | 6
A000523 | A204189 | 0.0534351145038168 | 6
A000523 | A157888 | 0.049645390070922 | 6
A000523 | A067295 | 0.0551181102362205 | 6
A000523 | A069272 | 0.0503597122302158 | 6
A000523 | A014313 | 0.0440251572327044 | 6
A000523 | A118882 | 0.0445859872611465 | 6
A000523 | A178635 | 0.0598290598290598 | 6
A000523 | A058947 | 0.0538461538461538 | 6
A000523 | A175222 | 0.049079754601227 | 6
A000523 | A069281 | 0.0542635658914729 | 6
A000523 | A017641 | 0.0443037974683544 | 6
A000523 | A101619 | 0.0636363636363636 | 6
A000523 | A034054 | 0.0583941605839416 | 6
A000523 | A157910 | 0.0482758620689655 | 6
A000523 | A058949 | 0.0507246376811594 | 6
A000523 | A117293 | 0.0614035087719298 | 6
A000523 | A045897 | 0.0469798657718121 | 6
A000523 | A198775 | 0.0482758620689655 | 6
A000523 | A014612 | 0.0432098765432099 | 6
A000523 | A134334 | 0.0419161676646707 | 6
A000523 | A110745 | 0.0466666666666667 | 6
A000523 | A071336 | 0.0451612903225806 | 6
A000523 | A157909 | 0.049645390070922 | 6
A000523 | A014613 | 0.0440251572327044 | 6
A000523 | A034056 | 0.0482758620689655 | 6
A000523 | A050909 | 0.0625 | 6
A000523 | A058952 | 0.0479452054794521 | 6
A000523 | A198309 | 0.0534351145038168 | 6
A000523 | A050548 | 0.0707964601769911 | 6
A000523 | A046308 | 0.0469798657718121 | 6
A000523 | A029742 | 0.0362694300518135 | 6
A000523 | A052223 | 0.0440251572327044 | 6
A000523 | A115421 | 0.0421686746987952 | 6
A000523 | A127957 | 0.0402298850574713 | 6
A000523 | A143226 | 0.0454545454545455 | 6
A000523 | A056524 | 0.0466666666666667 | 6
A000523 | A161581 | 0.0578512396694215 | 6
A000523 | A006038 | 0.0486111111111111 | 6
A000523 | A230095 | 0.04375 | 6
A000523 | A198774 | 0.0472972972972973 | 6
A000523 | A046312 | 0.0476190476190476 | 6
A052539 | A113311 | 0.0390625 | 4
A034050 | A040000 | 0.0218978102189781 | 2
A002089 | A130260 | 0.056 | 6
A002089 | A029837 | 0.062015503875969 | 7
A002089 | A040000 | 0.0155038759689922 | 2
A002089 | A130259 | 0.048 | 5
A002089 | A103586 | 0.0564516129032258 | 7
A002089 | A206244 | 0.0727272727272727 | 8
A002089 | A132090 | 0.0775193798449612 | 9
A002089 | A048766 | 0.0387596899224806 | 4
A002089 | A000194 | 0.0901639344262295 | 10
A002089 | A055642 | 0.0230769230769231 | 3
A002089 | A020753 | 0.41025641025641 | 16
A085104 | A130260 | 0.0551724137931034 | 6
A085104 | A040000 | 0.0134228187919463 | 2
A085104 | A130259 | 0.0413793103448276 | 5
A085104 | A048766 | 0.0335570469798658 | 4
A085104 | A055642 | 0.02 | 3
A110660 | A113311 | 0.0306748466257669 | 4
A002278 | A040000 | 0.024390243902439 | 2
A002278 | A055642 | 0.0403225806451613 | 3
A138195 | A040000 | 0.0111111111111111 | 2
A138195 | A055642 | 0.0220994475138122 | 3
A038567 | A069280 | 0.155339805825243 | 16
A038567 | A046306 | 0.125984251968504 | 16
A038567 | A069275 | 0.146788990825688 | 16
A038567 | A181792 | 0.121212121212121 | 16
A038567 | A144314 | 0.14406779661017 | 16
A038567 | A244019 | 0.119402985074627 | 16
A038567 | A069273 | 0.142857142857143 | 16
A038567 | A069277 | 0.148148148148148 | 16
A038567 | A120359 | 0.161616161616162 | 16
A038567 | A052762 | 0.150442477876106 | 16
A038567 | A118886 | 0.119402985074627 | 16
A038567 | A120349 | 0.158415841584158 | 16
A038567 | A006601 | 0.141592920353982 | 16
A038567 | A099011 | 0.137931034482759 | 16
A038567 | A023691 | 0.139130434782609 | 16
A038567 | A075415 | 0.186813186813187 | 16
A038567 | A023690 | 0.132231404958678 | 16
A038567 | A204189 | 0.153846153846154 | 16
A038567 | A157888 | 0.140350877192982 | 16
A038567 | A069272 | 0.142857142857143 | 16
A038567 | A014313 | 0.121212121212121 | 16
A038567 | A118882 | 0.123076923076923 | 16
A038567 | A178635 | 0.177777777777778 | 16
A038567 | A069281 | 0.156862745098039 | 16
A038567 | A101619 | 0.192771084337349 | 16
A038567 | A157910 | 0.14406779661017 | 16
A038567 | A045897 | 0.131147540983607 | 16
A038567 | A198775 | 0.135593220338983 | 16
A038567 | A157909 | 0.140350877192982 | 16
A038567 | A046308 | 0.131147540983607 | 16
