A080814 | A060455 | 0T | 0.194444444444444 | 0
A040000 | A075271 | 0T | 0.133333333333333 | 0
A040000 | A063843 | PM | 0.08 | 0
A040000 | A008862 | 0T | 0.0588235294117647 | 0
A040000 | A000109 | 0T | 0.0952380952380952 | 0
A040000 | A023855 | 0T | 0.04 | 0
A040000 | A026378 | 0T | 0.0869565217391304 | 0
A040000 | A036442 | 0T | 0.133333333333333 | 0
A040000 | A070872 | 0T | 0.285714285714286 | 0
A040000 | A072863 | 0T | 0.0714285714285714 | 0
A040000 | A029837 | PM | 0.019047619047619 | 0
A040000 | A055991 | 0T | 0.0833333333333333 | 0
A040000 | A002868 | 0T | 0.1 | 0
A040000 | A001861 | 0T | 0.0909090909090909 | 0
A040000 | A083278 | 0T | 0.08 | 0
A040000 | A004127 | 0T | 0.0952380952380952 | 0
A040000 | A006882 | 0T | 0.0740740740740741 | 0
A040000 | A001681 | 0T | 0.08 | 0
A040000 | A099392 | 0T | 0.037037037037037 | 0
A040000 | A034090 | 0T | 0.037037037037037 | 0
A040000 | A169581 | 0T | 0.0289855072463768 | 0
A040000 | A002533 | 0T | 0.08 | 0
A040000 | A046058 | 0T | 0.166666666666667 | 0
A040000 | A006982 | 0T | 0.04 | 0
A040000 | A000378 | PM | 0.0277777777777778 | 0
A040000 | A008793 | 0T | 0.166666666666667 | 0
A040000 | A099996 | 0T | 0.0952380952380952 | 0
A040000 | A007578 | 0T | 0.0740740740740741 | 0
A040000 | A091045 | 0T | 0.117647058823529 | 0
A040000 | A006356 | 0T | 0.0666666666666667 | 0
A040000 | A052955 | 0T | 0.0476190476190476 | 0
A040000 | A000255 | 0T | 0.1 | 0
A040000 | A084158 | PM | 0.0909090909090909 | 0
A040000 | A001470 | 0T | 0.0833333333333333 | 0
A040000 | A199710 | 0T | 0.08 | 0
A040000 | A044813 | 0T | 0.0338983050847458 | 0
A040000 | A074286 | PM | 0.0285714285714286 | 0
A040000 | A000400 | 0T | 0.0869565217391304 | 0
A040000 | A034889 | 0T | 0.4 | 0
A040000 | A007240 | 0T | 0.125 | 0
A040000 | A029885 | 0T | 0.0909090909090909 | 0
A040000 | A189845 | 0T | 0.0952380952380952 | 0
A040000 | A093129 | 0T | 0.08 | 0
A040000 | A099802 | 0T | 0.027027027027027 | 0
A040000 | A057655 | 0T | 0.0357142857142857 | 0
A040000 | A026945 | 0T | 0.0952380952380952 | 0
A040000 | A052544 | 0T | 0.0769230769230769 | 0
A040000 | A046682 | 0T | 0.0408163265306122 | 0
A040000 | A040977 | 0T | 0.0606060606060606 | 0
A040000 | A054851 | 0T | 0.0909090909090909 | 0
A040000 | A011557 | 0T | 0.105263157894737 | 0
A040000 | A161707 | 0T | 0.05 | 0
A040000 | A087811 | 0T | 0.0350877192982456 | 0
A040000 | A009995 | PM | 0.0289855072463768 | 0
A040000 | A062025 | PM | 0.0526315789473684 | 0
A040000 | A001858 | 0T | 0.0952380952380952 | 0
A040000 | A199332 | 0T | 0.0294117647058824 | 0
A040000 | A007331 | 0T | 0.05 | 0
A040000 | A173241 | 0T | 0.0425531914893617 | 0
A040000 | A181287 | PM | 0.0416666666666667 | 0
A040000 | A007583 | 0T | 0.0833333333333333 | 0
A040000 | A002061 | 0T | 0.0377358490566038 | 0
A040000 | A030196 | 0T | 0.0571428571428571 | 0
A040000 | A000602 | 0T | 0.0606060606060606 | 0
A040000 | A053765 | 0T | 0.2 | 0
A040000 | A113311 | 0T | 0.019047619047619 | 0
A040000 | A247139 | 0T | 0.181818181818182 | 0
A040000 | A084068 | 0T | 0.0666666666666667 | 0
A040000 | A130259 | PM | 0.0198019801980198 | 0
A040000 | A079496 | 0T | 0.0666666666666667 | 0
A040000 | A183111 | PM | 0.0952380952380952 | 0
A040000 | A002526 | 0T | 0.0740740740740741 | 0
A040000 | A044432 | 0T | 0.0689655172413793 | 0
A040000 | A005130 | 0T | 0.111111111111111 | 0
A040000 | A015614 | PM | 0.0357142857142857 | 0
A040000 | A000420 | 0T | 0.0909090909090909 | 0
A040000 | A064602 | 0T | 0.0476190476190476 | 0
A040000 | A000204 | 0T | 0.0512820512820513 | 0
A040000 | A086677 | 0T | 0.117647058823529 | 0
A040000 | A002315 | 0T | 0.0869565217391304 | 0
A040000 | A005100 | 0T | 0.0303030303030303 | 0
A040000 | A001927 | 0T | 0.117647058823529 | 0
A040000 | A187243 | 0T | 0.025 | 0
A040000 | A006950 | 0T | 0.0392156862745098 | 0
A040000 | A025739 | 0T | 0.0363636363636364 | 0
A040000 | A078408 | 0T | 0.0444444444444444 | 0
A040000 | A051255 | 0T | 0.142857142857143 | 0
A040000 | A193427 | 0T | 0.0833333333333333 | 0
A040000 | A135654 | 0T | 0.142857142857143 | 0
A040000 | A049027 | 0T | 0.0833333333333333 | 0
A040000 | A113676 | 0T | 0.222222222222222 | 0
A040000 | A000031 | 0T | 0.0555555555555556 | 0
A040000 | A025487 | 0T | 0.037037037037037 | 0
A040000 | A002457 | 0T | 0.0869565217391304 | 0
A040000 | A124400 | 0T | 0.0645161290322581 | 0
A040000 | A083420 | 0T | 0.08 | 0
A040000 | A003462 | PM | 0.0740740740740741 | 0
A040000 | A070939 | 0T | 0.019047619047619 | 0
A040000 | A057089 | 0T | 0.1 | 0
A040000 | A138194 | 0T | 0.0222222222222222 | 0
A040000 | A122215 | 0T | 0.222222222222222 | 0
A040000 | A000680 | 0T | 0.117647058823529 | 0
A040000 | A107322 | PM | 0.03125 | 0
A040000 | A058364 | 0T | 0.0377358490566038 | 0
A040000 | A005706 | 0T | 0.0333333333333333 | 0
A040000 | A002450 | PM | 0.0769230769230769 | 0
A040000 | A023878 | 0T | 0.111111111111111 | 0
A040000 | A027383 | 0T | 0.0487804878048781 | 0
A040000 | A006366 | 0T | 0.117647058823529 | 0
A040000 | A000793 | 0T | 0.0416666666666667 | 0
A040000 | A000169 | 0T | 0.1 | 0
A040000 | A000736 | 0T | 0.0909090909090909 | 0
A040000 | A000383 | 0T | 0.0540540540540541 | 0
A040000 | A051532 | 0T | 0.0303030303030303 | 0
A040000 | A001372 | 0T | 0.0588235294117647 | 0
A040000 | A230960 | 0T | 0.0909090909090909 | 0
A040000 | A000697 | 0T | 0.0909090909090909 | 0
A040000 | A144180 | 0T | 0.105263157894737 | 0
A040000 | A006013 | 0T | 0.0869565217391304 | 0
A040000 | A005710 | 0T | 0.0357142857142857 | 0
A040000 | A005804 | 0T | 0.111111111111111 | 0
A040000 | A005117 | 0T | 0.028169014084507 | 0
A040000 | A005061 | PM | 0.0869565217391304 | 0
A040000 | A003518 | 0T | 0.0869565217391304 | 0
A040000 | A001296 | PM | 0.05 | 0
A040000 | A174284 | 0T | 0.25 | 0
A040000 | A000786 | 0T | 0.0540540540540541 | 0
A040000 | A000069 | 0T | 0.0307692307692308 | 0
A040000 | A029955 | PM | 0.0350877192982456 | 0
A040000 | A001911 | PM | 0.0540540540540541 | 0
A040000 | A083329 | 0T | 0.0625 | 0
A040000 | A118600 | PM | 0.0344827586206897 | 0
A040000 | A000326 | PM | 0.0425531914893617 | 0
A040000 | A030229 | 0T | 0.0303030303030303 | 0
A040000 | A211216 | 0T | 0.0714285714285714 | 0
A040000 | A005809 | 0T | 0.0909090909090909 | 0
A040000 | A211611 | 0T | 0.181818181818182 | 0
A040000 | A052852 | PM | 0.105263157894737 | 0
A040000 | A004831 | PM | 0.0416666666666667 | 0
A040000 | A000324 | 0T | 0.222222222222222 | 0
A040000 | A007579 | 0T | 0.0740740740740741 | 0
A040000 | A054581 | 0T | 0.0769230769230769 | 0
A040000 | A000752 | 0T | 0.0909090909090909 | 0
A040000 | A186888 | 0T | 0.027027027027027 | 0
A040000 | A026371 | 0T | 0.0317460317460317 | 0
A040000 | A182028 | PM | 0.0571428571428571 | 0
A040000 | A047749 | 0T | 0.0625 | 0
A040000 | A000225 | PM | 0.0606060606060606 | 0
A040000 | A002110 | 0T | 0.111111111111111 | 0
A040000 | A042965 | PM | 0.0285714285714286 | 0
A040000 | A000088 | 0T | 0.1 | 0
A040000 | A175125 | 0T | 0.25 | 0
A040000 | A005200 | 0T | 0.0714285714285714 | 0
A040000 | A121572 | 0T | 0.111111111111111 | 0
A040000 | A034886 | 0T | 0.0277777777777778 | 0
A040000 | A001835 | 0T | 0.08 | 0
A040000 | A028364 | 0T | 0.0444444444444444 | 0
A040000 | A049345 | PM | 0.0384615384615385 | 0
A040000 | A080253 | 0T | 0.111111111111111 | 0
A040000 | A214260 | PM | 0.0689655172413793 | 0
A040000 | A072938 | 0T | 0.285714285714286 | 0
A040000 | A225199 | 0T | 0.05 | 0
A040000 | A176485 | 0T | 0.0526315789473684 | 0
A040000 | A054886 | 0T | 0.0555555555555556 | 0
A040000 | A027710 | 0T | 0.1 | 0
A040000 | A094198 | 0T | 0.1 | 0
A040000 | A015519 | PM | 0.08 | 0
A040000 | A086246 | PM | 0.0571428571428571 | 0
A040000 | A158690 | 0T | 0.133333333333333 | 0
A040000 | A006508 | 0T | 0.0434782608695652 | 0
A040000 | A060897 | 0T | 0.0833333333333333 | 0
A040000 | A212288 | 0T | 0.037037037037037 | 0
A040000 | A060900 | 0T | 0.0833333333333333 | 0
A040000 | A046211 | 0T | 0.0625 | 0
A040000 | A190718 | 0T | 0.0384615384615385 | 0
A040000 | A001298 | PM | 0.0689655172413793 | 0
A040000 | A084128 | 0T | 0.0833333333333333 | 0
A040000 | A000111 | 0T | 0.0740740740740741 | 0
A040000 | A059377 | 0T | 0.0606060606060606 | 0
A040000 | A008549 | PM | 0.0769230769230769 | 0
A040000 | A174068 | 0T | 0.0392156862745098 | 0
A040000 | A255614 | 0T | 0.0740740740740741 | 0
A040000 | A245898 | 0T | 0.25 | 0
A040000 | A029953 | PM | 0.0344827586206897 | 0
A040000 | A027941 | PM | 0.0714285714285714 | 0
A040000 | A078906 | 0T | 0.142857142857143 | 0
A040000 | A052856 | 0T | 0.105263157894737 | 0
A040000 | A008965 | 0T | 0.0526315789473684 | 0
A040000 | A201804 | PM | 0.0338983050847458 | 0
A040000 | A023000 | PM | 0.0952380952380952 | 0
A040000 | A097076 | PM | 0.0625 | 0
A040000 | A002456 | PM | 0.125 | 0
A040000 | A058366 | 0T | 0.04 | 0
A040000 | A060544 | 0T | 0.0434782608695652 | 0
A040000 | A080814 | 0T | 0.285714285714286 | 0
A040000 | A001906 | PM | 0.0645161290322581 | 0
A040000 | A095794 | 0T | 0.0408163265306122 | 0
A040000 | A003018 | 0T | 0.0869565217391304 | 0
A040000 | A145784 | 0T | 0.0350877192982456 | 0
A040000 | A002531 | 0T | 0.0588235294117647 | 0
A040000 | A177342 | 0T | 0.0512820512820513 | 0
A040000 | A087315 | 0T | 0.222222222222222 | 0
A040000 | A002605 | PM | 0.0666666666666667 | 0
A040000 | A014140 | 0T | 0.0689655172413793 | 0
A040000 | A175965 | 0T | 0.04 | 0
A040000 | A046717 | 0T | 0.0740740740740741 | 0
A040000 | A206244 | 0T | 0.0232558139534884 | 0
A040000 | A175654 | 0T | 0.0645161290322581 | 0
A040000 | A004611 | 0T | 0.0363636363636364 | 0
A040000 | A013954 | 0T | 0.0869565217391304 | 0
A040000 | A013939 | PM | 0.0289855072463768 | 0
A040000 | A006364 | PM | 0.0298507462686567 | 0
A040000 | A030186 | 0T | 0.0769230769230769 | 0
A040000 | A074859 | 0T | 0.0769230769230769 | 0
A040000 | A255881 | 0T | 0.117647058823529 | 0
A040000 | A167892 | 0T | 0.111111111111111 | 0
A040000 | A230958 | 0T | 0.0833333333333333 | 0
A040000 | A007854 | 0T | 0.0869565217391304 | 0
A040000 | A001082 | PM | 0.0384615384615385 | 0
A040000 | A000464 | 0T | 0.153846153846154 | 0
A040000 | A000772 | 0T | 0.0869565217391304 | 0
A040000 | A001024 | 0T | 0.0952380952380952 | 0
A040000 | A020754 | 0T | 0.111111111111111 | 0
A040000 | A201816 | PM | 0.0317460317460317 | 0
A040000 | A000288 | 0T | 0.0571428571428571 | 0
A040000 | A000598 | 0T | 0.0645161290322581 | 0
A040000 | A005408 | 0T | 0.0303030303030303 | 0
A040000 | A005036 | 0T | 0.0909090909090909 | 0
A040000 | A001120 | 0T | 0.0909090909090909 | 0
A040000 | A127628 | 0T | 0.1 | 0
A040000 | A003277 | 0T | 0.0327868852459016 | 0
A040000 | A022553 | 0T | 0.0689655172413793 | 0
A040000 | A143643 | 0T | 0.0769230769230769 | 0
A040000 | A216345 | 0T | 0.0289855072463768 | 0
A040000 | A089817 | 0T | 0.0909090909090909 | 0
A040000 | A000125 | 0T | 0.0434782608695652 | 0
A040000 | A007051 | 0T | 0.0689655172413793 | 0
A040000 | A014480 | 0T | 0.0689655172413793 | 0
A040000 | A202116 | PM | 0.0317460317460317 | 0
A040000 | A053309 | 0T | 0.0740740740740741 | 0
A040000 | A026150 | 0T | 0.0769230769230769 | 0
A040000 | A014644 | 0T | 0.133333333333333 | 0
A040000 | A001108 | PM | 0.0833333333333333 | 0
A040000 | A005646 | 0T | 0.166666666666667 | 0
A040000 | A001789 | 0T | 0.0769230769230769 | 0
A040000 | A091030 | 0T | 0.117647058823529 | 0
A040000 | A103770 | 0T | 0.0740740740740741 | 0
A040000 | A005001 | PM | 0.0769230769230769 | 0
A040000 | A130103 | PM | 0.0625 | 0
A040000 | A006128 | PM | 0.0344827586206897 | 0
A040000 | A103293 | 0T | 0.0769230769230769 | 0
A040000 | A226433 | 0T | 0.0666666666666667 | 0
A040000 | A046209 | 0T | 0.0625 | 0
A040000 | A038503 | 0T | 0.0606060606060606 | 0
A040000 | A109613 | 0T | 0.0273972602739726 | 0
A040000 | A094706 | PM | 0.0689655172413793 | 0
A040000 | A201818 | 0T | 0.032258064516129 | 0
A040000 | A009993 | PM | 0.0303030303030303 | 0
A040000 | A005158 | 0T | 0.166666666666667 | 0
A040000 | A004148 | 0T | 0.0606060606060606 | 0
A040000 | A153588 | 0T | 0.08 | 0
A040000 | A002275 | PM | 0.0952380952380952 | 0
A040000 | A057087 | 0T | 0.0909090909090909 | 0
A040000 | A003214 | 0T | 0.0571428571428571 | 0
A040000 | A002573 | PM | 0.05 | 0
A040000 | A010683 | 0T | 0.0909090909090909 | 0
A040000 | A053869 | 0T | 0.0317460317460317 | 0
A040000 | A001013 | 0T | 0.0392156862745098 | 0
A040000 | A038567 | 0T | 0.0256410256410256 | 0
A040000 | A097843 | 0T | 0.166666666666667 | 0
A040000 | A142238 | 0T | 0.0740740740740741 | 0
A040000 | A010761 | PM | 0.0273972602739726 | 0
A040000 | A216134 | PM | 0.0666666666666667 | 0
A040000 | A053644 | PM | 0.0266666666666667 | 0
A040000 | A124295 | 0T | 0.0869565217391304 | 0
A040000 | A016777 | 0T | 0.0317460317460317 | 0
A040000 | A139685 | 0T | 0.153846153846154 | 0
A040000 | A134454 | 0T | 0.032258064516129 | 0
A040000 | A053296 | 0T | 0.0714285714285714 | 0
A040000 | A000712 | 0T | 0.0512820512820513 | 0
A040000 | A113395 | 0T | 0.133333333333333 | 0
A040000 | A005717 | 0T | 0.0689655172413793 | 0
A040000 | A222314 | 0T | 0.0273972602739726 | 0
A040000 | A048707 | PM | 0.222222222222222 | 0
A040000 | A000734 | 0T | 0.0909090909090909 | 0
A040000 | A007460 | 0T | 0.0689655172413793 | 0
A040000 | A000578 | PM | 0.0487804878048781 | 0
A040000 | A001611 | 0T | 0.0526315789473684 | 0
A040000 | A030195 | PM | 0.08 | 0
A040000 | A079265 | 0T | 0.125 | 0
A040000 | A005900 | PM | 0.0487804878048781 | 0
A040000 | A004201 | 0T | 0.0289855072463768 | 0
A040000 | A056303 | PM | 0.0645161290322581 | 0
A040000 | A001250 | 0T | 0.0909090909090909 | 0
A040000 | A005709 | 0T | 0.0408163265306122 | 0
A040000 | A085812 | 0T | 0.0833333333333333 | 0
A040000 | A196265 | 0T | 0.0769230769230769 | 0
A040000 | A000679 | 0T | 0.181818181818182 | 0
A040000 | A076795 | PM | 0.105263157894737 | 0
A040000 | A122217 | 0T | 0.222222222222222 | 0
A040000 | A034382 | 0T | 0.1 | 0
A040000 | A125058 | 0T | 0.285714285714286 | 0
A040000 | A061922 | 0T | 0.0769230769230769 | 0
A040000 | A040039 | 0T | 0.0277777777777778 | 0
A040000 | A080635 | 0T | 0.0833333333333333 | 0
A040000 | A035608 | PM | 0.04 | 0
A040000 | A068980 | 0T | 0.028169014084507 | 0
A040000 | A026363 | 0T | 0.0317460317460317 | 0
A040000 | A092566 | 0T | 0.0740740740740741 | 0
A040000 | A221159 | 0T | 0.0952380952380952 | 0
A040000 | A171370 | 0T | 0.0434782608695652 | 0
A040000 | A002054 | 0T | 0.08 | 0
A040000 | A050351 | 0T | 0.111111111111111 | 0
A040000 | A049118 | 0T | 0.111111111111111 | 0
A040000 | A024702 | 0T | 0.0363636363636364 | 0
A040000 | A159991 | 0T | 0.142857142857143 | 0
A040000 | A100144 | 0T | 0.027027027027027 | 0
A040000 | A005704 | 0T | 0.0363636363636364 | 0
A040000 | A000522 | 0T | 0.0833333333333333 | 0
A040000 | A054519 | 0T | 0.0434782608695652 | 0
A040000 | A061854 | 0T | 0.0303030303030303 | 0
A040000 | A234043 | 0T | 0.0666666666666667 | 0
A040000 | A038754 | 0T | 0.0540540540540541 | 0
A040000 | A059722 | PM | 0.0487804878048781 | 0
A040000 | A084232 | 0T | 0.142857142857143 | 0
A040000 | A055642 | 0T | 0.0188679245283019 | 0
A040000 | A003297 | 0T | 0.0769230769230769 | 0
A040000 | A003485 | 0T | 0.0317460317460317 | 0
A040000 | A048631 | 0T | 0.0909090909090909 | 0
A040000 | A005038 | 0T | 0.0952380952380952 | 0
A040000 | A000798 | 0T | 0.105263157894737 | 0
A040000 | A005164 | 0T | 0.142857142857143 | 0
A040000 | A052839 | 0T | 0.0357142857142857 | 0
A040000 | A000665 | 0T | 0.181818181818182 | 0
A040000 | A135519 | 0T | 0.117647058823529 | 0
A040000 | A157966 | PM | 0.028169014084507 | 0
A040000 | A006058 | 0T | 0.125 | 0
A040000 | A182400 | 0T | 0.125 | 0
A040000 | A230957 | 0T | 0.0833333333333333 | 0
A040000 | A001818 | 0T | 0.142857142857143 | 0
A040000 | A179215 | 0T | 0.08 | 0
A040000 | A002869 | 0T | 0.0952380952380952 | 0
A040000 | A010373 | 0T | 0.0869565217391304 | 0
A040000 | A006359 | 0T | 0.08 | 0
A040000 | A007830 | 0T | 0.105263157894737 | 0
A040000 | A033570 | 0T | 0.0444444444444444 | 0
A040000 | A000670 | 0T | 0.0952380952380952 | 0
A040000 | A100772 | 0T | 0.25 | 0
A040000 | A007178 | 0T | 0.0952380952380952 | 0
A040000 | A000988 | 0T | 0.0666666666666667 | 0
A040000 | A000505 | 0T | 0.105263157894737 | 0
A040000 | A054353 | 0T | 0.0303030303030303 | 0
A040000 | A068764 | 0T | 0.0769230769230769 | 0
A040000 | A000514 | 0T | 0.117647058823529 | 0
A040000 | A038110 | 0T | 0.0952380952380952 | 0
A040000 | A197122 | 0T | 0.037037037037037 | 0
A040000 | A064934 | 0T | 0.0625 | 0
A040000 | A127632 | 0T | 0.0833333333333333 | 0
A040000 | A088305 | 0T | 0.0689655172413793 | 0
A040000 | A077436 | PM | 0.0327868852459016 | 0
A040000 | A083662 | 0T | 0.0266666666666667 | 0
A040000 | A001077 | 0T | 0.0869565217391304 | 0
A040000 | A065096 | PM | 0.0833333333333333 | 0
A040000 | A026007 | 0T | 0.0476190476190476 | 0
A040000 | A007018 | 0T | 0.222222222222222 | 0
A040000 | A000354 | 0T | 0.105263157894737 | 0
A040000 | A042948 | PM | 0.0363636363636364 | 0
A040000 | A087547 | PM | 0.0952380952380952 | 0
A040000 | A245894 | 0T | 0.4 | 0
A040000 | A022567 | 0T | 0.0444444444444444 | 0
A040000 | A025565 | 0T | 0.0714285714285714 | 0
A040000 | A046059 | 0T | 0.153846153846154 | 0
A040000 | A046670 | 0T | 0.0350877192982456 | 0
A040000 | A176503 | 0T | 0.0555555555555556 | 0
A040000 | A008791 | PM | 0.125 | 0.884297520661157
A040000 | A059826 | 0T | 0.0606060606060606 | 0
A040000 | A007047 | 0T | 0.1 | 0
A040000 | A000011 | 0T | 0.05 | 0
A040000 | A097340 | 0T | 0.0909090909090909 | 0
A040000 | A125110 | PM | 0.0540540540540541 | 0
A040000 | A036279 | 0T | 0.117647058823529 | 0
A040000 | A023871 | 0T | 0.0625 | 0
A040000 | A001970 | 0T | 0.0625 | 0
A040000 | A132679 | 0T | 0.0350877192982456 | 0
A040000 | A029956 | PM | 0.0357142857142857 | 0
A040000 | A018252 | 0T | 0.0307692307692308 | 0
A040000 | A204009 | PM | 0.0588235294117647 | 0
A040000 | A255613 | 0T | 0.0740740740740741 | 0
A040000 | A115967 | 0T | 0.08 | 0
A040000 | A119649 | PM | 0.1 | 0
A040000 | A002075 | 0T | 0.0714285714285714 | 0
A040000 | A055802 | 0T | 0.037037037037037 | 0
A040000 | A025527 | 0T | 0.0769230769230769 | 0
A040000 | A059966 | 0T | 0.0571428571428571 | 0
A040000 | A118598 | PM | 0.0357142857142857 | 0
A040000 | A130260 | PM | 0.0198019801980198 | 0
A040000 | A174065 | 0T | 0.0384615384615385 | 0
A040000 | A133280 | PM | 0.0303030303030303 | 0
A040000 | A053112 | 0T | 0.125 | 0
A040000 | A006318 | 0T | 0.0869565217391304 | 0
A040000 | A057092 | 0T | 0.0952380952380952 | 0
A040000 | A035959 | 0T | 0.0416666666666667 | 0
A040000 | A000330 | PM | 0.0444444444444444 | 0
A040000 | A000447 | PM | 0.0434782608695652 | 0
A040000 | A007852 | 0T | 0.08 | 0
A040000 | A076036 | 0T | 0.0869565217391304 | 0
A040000 | A242622 | 0T | 0.0714285714285714 | 0
A040000 | A002430 | 0T | 0.111111111111111 | 0
A040000 | A001168 | 0T | 0.0714285714285714 | 0
A040000 | A128201 | 0T | 0.0298507462686567 | 0
A040000 | A065515 | 0T | 0.0273972602739726 | 0
A040000 | A006894 | 0T | 0.181818181818182 | 0
A040000 | A000112 | 0T | 0.117647058823529 | 0
A040000 | A007317 | 0T | 0.0769230769230769 | 0
A040000 | A072638 | PM | 0.2 | 0
A040000 | A002523 | 0T | 0.0666666666666667 | 0
A040000 | A057086 | 0T | 0.0952380952380952 | 0
A040000 | A001286 | 0T | 0.105263157894737 | 0
A040000 | A243399 | 0T | 0.111111111111111 | 0
A040000 | A005246 | 0T | 0.0571428571428571 | 0
A040000 | A060753 | 0T | 0.1 | 0
A040000 | A005425 | 0T | 0.0769230769230769 | 0
A040000 | A061742 | 0T | 0.142857142857143 | 0
A040000 | A004006 | PM | 0.0434782608695652 | 0
A040000 | A047761 | PM | 0.0645161290322581 | 0
A040000 | A185787 | 0T | 0.04 | 0
A040000 | A003463 | PM | 0.0833333333333333 | 0
A040000 | A001651 | 0T | 0.0285714285714286 | 0
A040000 | A000107 | PM | 0.0645161290322581 | 0
A040000 | A033303 | 0T | 0.0740740740740741 | 0
A040000 | A048766 | PM | 0.019047619047619 | 0
A040000 | A035106 | 0T | 0.0350877192982456 | 0
A040000 | A000991 | 0T | 0.0476190476190476 | 0
A040000 | A005470 | 0T | 0.153846153846154 | 0
A040000 | A000498 | 0T | 0.1 | 0
A040000 | A005251 | PM | 0.0540540540540541 | 0
A040000 | A007598 | PM | 0.0714285714285714 | 0
A040000 | A210668 | 0T | 0.2 | 0
A040000 | A006212 | PM | 0.0909090909090909 | 0
A040000 | A051451 | 0T | 0.0952380952380952 | 0
A040000 | A105480 | 0T | 0.0952380952380952 | 0
A040000 | A052764 | PM | 0.133333333333333 | 0
A040000 | A217389 | 0T | 0.1 | 0
A040000 | A003048 | 0T | 0.1 | 0
A040000 | A046055 | 0T | 0.0606060606060606 | 0
A040000 | A014200 | PM | 0.0338983050847458 | 0
A040000 | A231303 | PM | 0.0571428571428571 | 0
A040000 | A002202 | 0T | 0.03125 | 0
A040000 | A001110 | PM | 0.125 | 0
A040000 | A033552 | 0T | 0.032258064516129 | 0
A040000 | A000084 | 0T | 0.0740740740740741 | 0
A040000 | A001044 | 0T | 0.125 | 0
A040000 | A124292 | 0T | 0.0740740740740741 | 0
A040000 | A240763 | 0T | 0.0357142857142857 | 0
A040000 | A115291 | 0T | 0.019047619047619 | 0
A040000 | A029761 | 0T | 0.08 | 0
A040000 | A125853 | 0T | 0.0377358490566038 | 0
A040000 | A093637 | 0T | 0.0645161290322581 | 0
A040000 | A137588 | PM | 0.0232558139534884 | 0
A040000 | A001834 | 0T | 0.0769230769230769 | 0
A040000 | A127936 | 0T | 0.05 | 0
A040000 | A001453 | 0T | 0.0740740740740741 | 0
A040000 | A000009 | 0T | 0.0357142857142857 | 0
A040000 | A003724 | 0T | 0.08 | 0
A040000 | A000537 | PM | 0.0512820512820513 | 0
A040000 | A058365 | 0T | 0.0392156862745098 | 0
A040000 | A000754 | 0T | 0.0909090909090909 | 0
A040000 | A053308 | 0T | 0.0714285714285714 | 0
A040000 | A008619 | 0T | 0.0266666666666667 | 0
A040000 | A014097 | 0T | 0.0512820512820513 | 0
A040000 | A095263 | 0T | 0.0666666666666667 | 0
A040000 | A064108 | PM | 0.117647058823529 | 0
A040000 | A058368 | 0T | 0.0434782608695652 | 0
A040000 | A050204 | 0T | 0.25 | 0
A040000 | A124293 | 0T | 0.0769230769230769 | 0
A040000 | A008860 | 0T | 0.0571428571428571 | 0
A040000 | A003520 | 0T | 0.0392156862745098 | 0
A040000 | A101102 | 0T | 0.0645161290322581 | 0
A040000 | A015323 | 0T | 0.142857142857143 | 0
A040000 | A046669 | 0T | 0.0377358490566038 | 0
A040000 | A002559 | 0T | 0.05 | 0
A040000 | A024492 | 0T | 0.111111111111111 | 0
A040000 | A005041 | 0T | 0.0256410256410256 | 0
A040000 | A000213 | 0T | 0.0540540540540541 | 0
A040000 | A051682 | PM | 0.0454545454545455 | 0
A040000 | A024206 | PM | 0.0350877192982456 | 0
A040000 | A002572 | 0T | 0.0487804878048781 | 0
A040000 | A056911 | 0T | 0.032258064516129 | 0
A040000 | A000384 | PM | 0.0408163265306122 | 0
A040000 | A000045 | PM | 0.0512820512820513 | 0
A040000 | A083099 | PM | 0.08 | 0
A040000 | A004001 | 0T | 0.0266666666666667 | 0
A040000 | A001930 | 0T | 0.117647058823529 | 0
A040000 | A001792 | 0T | 0.0625 | 0
A040000 | A070941 | 0T | 0.021505376344086 | 0
A040000 | A052529 | 0T | 0.0769230769230769 | 0
A040000 | A079144 | 0T | 0.117647058823529 | 0
A040000 | A092181 | 0T | 0.0625 | 0
A040000 | A049120 | 0T | 0.117647058823529 | 0
A040000 | A002113 | PM | 0.0327868852459016 | 0
A040000 | A118596 | PM | 0.04 | 0
A040000 | A101220 | PM | 0.105263157894737 | 0
A040000 | A088009 | 0T | 0.0909090909090909 | 0
A040000 | A049684 | PM | 0.0952380952380952 | 0
A040000 | A100440 | 0T | 0.0416666666666667 | 0
A040000 | A057588 | 0T | 0.117647058823529 | 0
A040000 | A002577 | 0T | 0.105263157894737 | 0
A040000 | A101097 | 0T | 0.0645161290322581 | 0
A040000 | A025732 | 0T | 0.0363636363636364 | 0
A040000 | A057090 | 0T | 0.0952380952380952 | 0
A040000 | A029803 | PM | 0.0350877192982456 | 0
A040000 | A248652 | 0T | 0.0666666666666667 | 0
A040000 | A000085 | 0T | 0.0714285714285714 | 0
A040000 | A047653 | 0T | 0.0769230769230769 | 0
A040000 | A139398 | 0T | 0.0555555555555556 | 0
A040000 | A071385 | 0T | 0.04 | 0
A040000 | A002088 | PM | 0.0350877192982456 | 0
A040000 | A004187 | PM | 0.0869565217391304 | 0
A040000 | A116986 | 0T | 0.222222222222222 | 0
A040000 | A020753 | 0T | 0.133333333333333 | 0
A040000 | A001763 | 0T | 0.111111111111111 | 0
